transaction_id,customer_id,device_id,ip,payment_instrument,address,amount,timestamp,label
txn-03188,cascade-customer-06-02,cascade-device-06,203.0.113.16,card-unique-6-2,cascade-address-06-02,581.46,2025-01-28T00:10:00,cascade
txn-03192,cascade-customer-06-03,cascade-device-06,198.51.100.7,cascade-card-06,cascade-address-06-03,147.19,2025-01-28T00:10:00,cascade
txn-03182,cascade-customer-06-00,device-unique-6-0,198.51.100.7,card-unique-6-0,cascade-address-06-00,239.82,2025-01-28T00:11:00,cascade
txn-03194,cascade-customer-06-04,cascade-device-06,203.0.113.16,card-unique-6-4,cascade-address-06-04,354.32,2025-01-28T00:11:00,cascade
txn-03186,cascade-customer-06-02,cascade-device-06,203.0.113.16,card-unique-6-2,cascade-address-06-02,358.53,2025-01-28T00:13:00,cascade
txn-03191,cascade-customer-06-03,cascade-device-06,198.51.100.7,cascade-card-06,cascade-address-06-03,518.81,2025-01-28T00:13:00,cascade
txn-03185,cascade-customer-06-01,cascade-device-06,203.0.113.16,cascade-card-06,cascade-address-06-01,170.54,2025-01-28T00:13:00,cascade
txn-03196,cascade-customer-06-04,cascade-device-06,203.0.113.16,card-unique-6-4,cascade-address-06-04,329.12,2025-01-28T00:14:00,cascade
txn-03193,cascade-customer-06-04,cascade-device-06,203.0.113.16,card-unique-6-4,cascade-address-06-04,381.04,2025-01-28T00:14:00,cascade
txn-01737,customer-0596,device-0560,198.51.100.194,card-1617,address-1319,22.54,2025-01-28T00:25:00,normal
txn-00555,customer-0104,device-0069,198.51.100.115,card-1225,address-1377,55.67,2025-01-28T00:44:00,normal
txn-02697,customer-0181,device-0566,198.51.100.136,card-1245,address-1011,90.3,2025-01-28T00:51:00,normal
txn-00352,customer-0630,device-1039,198.51.100.99,card-0948,address-1189,116.63,2025-01-28T00:53:00,normal
txn-01533,customer-0962,device-1345,198.51.100.229,card-1712,address-0445,55.15,2025-01-28T00:57:00,normal
txn-02756,customer-0342,device-0200,198.51.100.211,card-0596,address-1159,33.33,2025-01-28T01:10:00,normal
txn-01735,customer-0206,device-0828,198.51.100.32,card-0477,address-0870,75.19,2025-01-28T01:51:00,normal
txn-00066,customer-0071,device-0140,198.51.100.173,card-1766,address-0482,107.94,2025-01-28T01:56:00,normal
txn-01309,customer-0771,device-1179,198.51.100.130,card-0185,address-0455,90.54,2025-01-28T02:02:00,normal
txn-02622,customer-0471,device-0252,198.51.100.28,card-0291,address-0579,74.66,2025-01-28T02:52:00,normal
txn-00188,customer-0621,device-1267,198.51.100.58,card-1589,address-1071,42.63,2025-01-28T03:07:00,normal
txn-01250,customer-0705,device-0318,198.51.100.96,card-1579,address-0184,16.26,2025-01-28T03:13:00,normal
txn-00937,customer-0533,device-1074,198.51.100.87,card-0889,address-1407,23.02,2025-01-28T03:23:00,normal
txn-00028,customer-0433,device-0131,198.51.100.99,card-0782,address-1221,57.07,2025-01-28T03:26:00,normal
txn-00697,customer-0288,device-1104,198.51.100.44,card-0663,address-1442,55.26,2025-01-28T03:55:00,normal
txn-00627,customer-0096,device-1225,198.51.100.201,card-0665,address-0789,23.49,2025-01-28T04:00:00,normal
txn-02411,customer-0440,device-0017,198.51.100.112,card-0984,address-0593,76.11,2025-01-28T04:10:00,normal
txn-01335,customer-0888,device-1089,198.51.100.23,card-0382,address-0408,49.24,2025-01-28T04:11:00,normal
txn-00373,customer-0135,device-0772,198.51.100.40,card-0333,address-0371,114.81,2025-01-28T04:21:00,normal
txn-00469,customer-0507,device-1340,198.51.100.173,card-0964,address-0586,31.66,2025-01-28T04:38:00,normal
txn-01505,customer-0712,device-0623,198.51.100.187,card-1608,address-1155,40.02,2025-01-28T04:46:00,normal
txn-02187,customer-0054,device-0010,198.51.100.13,card-1582,address-0773,17.72,2025-01-28T05:23:00,normal
txn-01128,customer-0291,device-1114,198.51.100.105,card-0528,address-0388,27.38,2025-01-28T05:29:00,normal
txn-02990,customer-0579,device-0833,198.51.100.224,card-0012,address-0550,214.35,2025-01-28T05:58:00,normal
txn-02441,customer-0171,device-0562,198.51.100.179,card-0265,address-0594,139.38,2025-01-28T06:26:00,normal
txn-01534,customer-0974,device-1307,198.51.100.32,card-1451,address-0246,40.61,2025-01-28T06:41:00,normal
txn-01799,customer-0244,device-0251,198.51.100.198,card-1653,address-0642,89.96,2025-01-28T07:09:00,normal
txn-02065,customer-0795,device-1269,198.51.100.113,card-1565,address-0196,53.12,2025-01-28T07:19:00,normal
txn-02630,customer-0629,device-1120,198.51.100.2,card-0325,address-1069,32.73,2025-01-28T07:21:00,normal
txn-00732,customer-0616,device-1245,198.51.100.73,card-1596,address-1415,23.67,2025-01-28T07:22:00,normal
txn-00852,customer-0641,device-0984,198.51.100.52,card-0199,address-0053,31.15,2025-01-28T07:35:00,normal
txn-02289,customer-0785,device-0133,198.51.100.165,card-0703,address-0773,30.31,2025-01-28T08:06:00,normal
txn-00900,customer-0178,device-0018,198.51.100.58,card-0517,address-1246,26.28,2025-01-28T08:36:00,normal
txn-01006,customer-0423,device-1050,198.51.100.77,card-1727,address-1437,57.73,2025-01-28T10:07:00,normal
txn-00572,customer-0620,device-0081,198.51.100.224,card-0150,address-0386,132.91,2025-01-28T10:33:00,normal
txn-00638,customer-0329,device-0412,198.51.100.123,card-0644,address-0364,46.88,2025-01-28T10:52:00,normal
txn-01122,customer-0134,device-1105,198.51.100.212,card-0003,address-1587,96.7,2025-01-28T11:09:00,normal
txn-02646,customer-0301,device-1322,198.51.100.136,card-0722,address-0816,26.84,2025-01-28T11:36:00,normal
txn-02130,customer-0723,device-0283,198.51.100.219,card-1541,address-1467,71.29,2025-01-28T11:45:00,normal
txn-01897,customer-0765,device-0532,198.51.100.224,card-1380,address-0218,37.78,2025-01-28T11:47:00,normal
txn-00986,customer-0811,device-1268,198.51.100.164,card-0624,address-1042,21.05,2025-01-28T11:57:00,normal
txn-02460,customer-0650,device-1129,198.51.100.53,card-1673,address-0906,60.75,2025-01-28T12:06:00,normal
txn-00426,customer-0034,device-0315,198.51.100.174,card-0922,address-0760,108.81,2025-01-28T12:55:00,normal
txn-00616,customer-0349,device-1258,198.51.100.153,card-0813,address-1585,48.62,2025-01-28T13:00:00,normal
txn-01195,customer-0987,device-0408,198.51.100.148,card-1180,address-1331,15.87,2025-01-28T13:27:00,normal
txn-01807,customer-0661,device-0072,198.51.100.216,card-1515,address-1357,53.18,2025-01-28T13:42:00,normal
txn-01003,customer-0615,device-0660,198.51.100.130,card-0788,address-0858,46.47,2025-01-28T14:05:00,normal
txn-01155,customer-0232,device-0399,198.51.100.117,card-0828,address-1178,129.97,2025-01-28T14:18:00,normal
txn-01058,customer-0309,device-0178,198.51.100.73,card-1568,address-0897,95.8,2025-01-28T14:31:00,normal
txn-00041,customer-0894,device-0867,198.51.100.55,card-1105,address-1547,72.24,2025-01-28T14:33:00,normal
txn-00459,customer-0349,device-0295,198.51.100.81,card-1765,address-1472,31.19,2025-01-28T14:38:00,normal
txn-00734,customer-0531,device-1044,198.51.100.49,card-1532,address-0803,14.78,2025-01-28T14:55:00,normal
txn-02643,customer-0111,device-0785,198.51.100.110,card-0410,address-1162,25.77,2025-01-28T15:19:00,normal
txn-02467,customer-0704,device-0385,198.51.100.18,card-0294,address-0148,27.22,2025-01-28T15:54:00,normal
txn-02825,customer-0548,device-0777,198.51.100.175,card-1401,address-1512,43.2,2025-01-28T16:14:00,normal
txn-01288,customer-0332,device-0493,198.51.100.145,card-1118,address-0439,62.19,2025-01-28T16:32:00,normal
txn-02908,customer-0606,device-1263,198.51.100.28,card-1480,address-0093,21.44,2025-01-28T16:55:00,normal
txn-02384,customer-0701,device-0087,198.51.100.156,card-0919,address-0346,43.31,2025-01-28T17:24:00,normal
txn-01602,customer-0222,device-0932,198.51.100.46,card-0794,address-0765,109.25,2025-01-28T17:39:00,normal
txn-01499,customer-0536,device-0182,198.51.100.63,card-0968,address-1292,86.98,2025-01-28T18:21:00,normal
txn-00272,customer-0938,device-0454,198.51.100.166,card-0130,address-1302,17.58,2025-01-28T18:22:00,normal
txn-02868,customer-0919,device-1130,198.51.100.81,card-0132,address-0903,25.12,2025-01-28T18:38:00,normal
txn-01397,customer-0292,device-1354,198.51.100.178,card-1434,address-1219,18.62,2025-01-28T19:28:00,normal
txn-02942,customer-0572,device-0428,198.51.100.182,card-0365,address-0080,33.01,2025-01-28T19:36:00,normal
txn-01571,customer-0468,device-0350,198.51.100.214,card-1211,address-0131,74.91,2025-01-28T19:37:00,normal
txn-00117,customer-0487,device-0150,198.51.100.117,card-0849,address-1290,43.7,2025-01-28T19:40:00,normal
txn-01608,customer-0976,device-0349,198.51.100.148,card-1133,address-0471,128.51,2025-01-28T19:57:00,normal
txn-01356,customer-0581,device-0473,198.51.100.153,card-0476,address-0473,8.3,2025-01-28T20:51:00,normal
txn-02820,customer-0758,device-0166,198.51.100.228,card-1130,address-0981,12.77,2025-01-28T20:56:00,normal
txn-02673,customer-0705,device-0778,198.51.100.70,card-1431,address-0349,52.95,2025-01-28T21:17:00,normal
txn-01180,customer-0371,device-0532,198.51.100.48,card-1124,address-0539,21.82,2025-01-28T21:19:00,normal
txn-01373,customer-0302,device-0112,198.51.100.177,card-1059,address-0292,18.32,2025-01-28T21:42:00,normal
txn-00845,customer-0609,device-0989,198.51.100.181,card-0064,address-0884,49.81,2025-01-28T22:15:00,normal
txn-00828,customer-0911,device-0731,198.51.100.58,card-1364,address-1207,31.82,2025-01-28T22:20:00,normal
txn-00821,customer-0940,device-0413,198.51.100.207,card-0268,address-0698,31.94,2025-01-28T22:47:00,normal
txn-01782,customer-0829,device-0889,198.51.100.240,card-1160,address-1489,42.35,2025-01-28T23:06:00,normal
txn-01120,customer-0488,device-1229,198.51.100.10,card-1798,address-1089,88.49,2025-01-28T23:28:00,normal
txn-00554,customer-0430,device-0033,198.51.100.62,card-0423,address-0138,52.74,2025-01-28T23:39:00,normal
txn-01412,customer-0819,device-0850,198.51.100.106,card-0094,address-0684,64.17,2025-01-29T00:04:00,normal
txn-02920,customer-0589,device-0644,198.51.100.26,card-0712,address-0584,103.78,2025-01-29T00:15:00,normal
txn-01573,customer-0819,device-0452,198.51.100.17,card-1648,address-0416,54.1,2025-01-29T00:25:00,normal
txn-01417,customer-0583,device-0060,198.51.100.214,card-0360,address-0398,46.39,2025-01-29T00:49:00,normal
txn-00744,customer-0551,device-0313,198.51.100.72,card-0172,address-0635,45.47,2025-01-29T00:53:00,normal
txn-01019,customer-0105,device-1384,198.51.100.190,card-1151,address-0460,36.3,2025-01-29T00:57:00,normal
txn-01320,customer-0359,device-0906,198.51.100.160,card-0299,address-0903,39.59,2025-01-29T01:04:00,normal
txn-02607,customer-0198,device-1320,198.51.100.101,card-1697,address-0106,30.17,2025-01-29T01:07:00,normal
txn-02381,customer-0015,device-0390,198.51.100.234,card-1703,address-1528,23.89,2025-01-29T01:08:00,normal
txn-00634,customer-0609,device-0401,198.51.100.118,card-0220,address-0278,33.87,2025-01-29T01:34:00,normal
txn-01594,customer-0343,device-0929,198.51.100.12,card-0214,address-1517,80.44,2025-01-29T01:43:00,normal
txn-01277,customer-0844,device-0545,198.51.100.136,card-0084,address-1504,201.86,2025-01-29T01:51:00,normal
txn-02787,customer-0599,device-0827,198.51.100.18,card-0093,address-0061,27.1,2025-01-29T02:26:00,normal
txn-00594,customer-0062,device-1307,198.51.100.171,card-1263,address-0990,55.53,2025-01-29T02:50:00,normal
txn-02615,customer-0029,device-1114,198.51.100.236,card-0162,address-1172,65.97,2025-01-29T03:07:00,normal
txn-00975,customer-0718,device-0196,198.51.100.111,card-1356,address-1489,33.45,2025-01-29T03:16:00,normal
txn-00620,customer-0791,device-0605,198.51.100.205,card-0505,address-1461,51.7,2025-01-29T03:41:00,normal
txn-00068,customer-0041,device-0168,198.51.100.108,card-1347,address-1196,85.82,2025-01-29T04:31:00,normal
txn-00487,customer-0739,device-0779,198.51.100.38,card-1683,address-1395,29.36,2025-01-29T04:55:00,normal
txn-02074,customer-0902,device-1269,198.51.100.26,card-0696,address-1334,50.82,2025-01-29T05:26:00,normal
txn-00865,customer-0694,device-0302,198.51.100.31,card-1551,address-0920,30.01,2025-01-29T05:30:00,normal
txn-01024,customer-0208,device-0908,198.51.100.213,card-0462,address-1298,179.91,2025-01-29T05:49:00,normal
txn-00090,customer-0998,device-0317,198.51.100.237,card-0485,address-0333,62.4,2025-01-29T05:55:00,normal
txn-02752,customer-0131,device-1113,198.51.100.231,card-1159,address-0601,124.27,2025-01-29T06:10:00,normal
txn-01323,customer-0249,device-0303,198.51.100.223,card-1705,address-0590,42.7,2025-01-29T06:18:00,normal
txn-01041,customer-0941,device-0500,198.51.100.11,card-1398,address-0658,133.56,2025-01-29T06:26:00,normal
txn-00963,customer-0979,device-0550,198.51.100.225,card-1502,address-0191,50.79,2025-01-29T07:10:00,normal
txn-02842,customer-0974,device-0996,198.51.100.72,card-0161,address-0417,16.68,2025-01-29T07:14:00,normal
txn-01918,customer-0507,device-1324,198.51.100.89,card-0919,address-1429,29.86,2025-01-29T08:09:00,normal
txn-01444,customer-0016,device-1147,198.51.100.132,card-0210,address-0424,19.24,2025-01-29T08:25:00,normal
txn-01327,customer-0495,device-0290,198.51.100.178,card-1432,address-1369,24.27,2025-01-29T08:31:00,normal
txn-01994,customer-0681,device-0839,198.51.100.100,card-0477,address-0810,70.84,2025-01-29T09:07:00,normal
txn-02198,customer-0666,device-0756,198.51.100.12,card-0138,address-0448,45.26,2025-01-29T09:28:00,normal
txn-00347,customer-0651,device-0662,198.51.100.222,card-1285,address-0648,17.44,2025-01-29T10:08:00,normal
txn-01227,customer-0433,device-0491,198.51.100.133,card-1566,address-1256,45.99,2025-01-29T11:01:00,normal
txn-01411,customer-0477,device-0242,198.51.100.189,card-1737,address-0425,105.99,2025-01-29T11:10:00,normal
txn-01906,customer-0863,device-1104,198.51.100.49,card-0177,address-0617,59.8,2025-01-29T11:49:00,normal
txn-01590,customer-0789,device-1351,198.51.100.54,card-0567,address-0109,47.28,2025-01-29T12:15:00,normal
txn-01426,customer-0385,device-1095,198.51.100.216,card-0340,address-1170,12.45,2025-01-29T12:19:00,normal
txn-02724,customer-0899,device-1391,198.51.100.140,card-0921,address-1080,117.11,2025-01-29T12:43:00,normal
txn-01047,customer-0008,device-0135,198.51.100.54,card-1373,address-1290,68.31,2025-01-29T12:46:00,normal
txn-01420,customer-0160,device-0944,198.51.100.229,card-1772,address-1100,62.18,2025-01-29T13:04:00,normal
txn-00868,customer-0843,device-0303,198.51.100.214,card-1219,address-0529,55.56,2025-01-29T13:05:00,normal
txn-00154,customer-0851,device-0498,198.51.100.27,card-1428,address-1583,51.99,2025-01-29T13:06:00,normal
txn-00404,customer-0673,device-0213,198.51.100.198,card-1192,address-1506,46.09,2025-01-29T14:13:00,normal
txn-01821,customer-0205,device-0626,198.51.100.81,card-1180,address-0169,41.05,2025-01-29T14:16:00,normal
txn-02745,customer-0581,device-0945,198.51.100.140,card-0376,address-0770,8.63,2025-01-29T14:17:00,normal
txn-01109,customer-0138,device-1050,198.51.100.11,card-1173,address-0301,29.8,2025-01-29T15:37:00,normal
txn-01192,customer-0860,device-0198,198.51.100.116,card-1525,address-0686,18.78,2025-01-29T15:58:00,normal
txn-02984,customer-0830,device-0172,198.51.100.25,card-1149,address-0347,53.93,2025-01-29T16:02:00,normal
txn-01371,customer-0784,device-0101,198.51.100.49,card-0597,address-0901,39.95,2025-01-29T16:50:00,normal
txn-00807,customer-0256,device-1114,198.51.100.204,card-0040,address-0784,51.64,2025-01-29T16:57:00,normal
txn-00360,customer-0809,device-1326,198.51.100.86,card-0135,address-0676,26.11,2025-01-29T17:05:00,normal
txn-01216,customer-0468,device-1303,198.51.100.225,card-1156,address-0891,100.59,2025-01-29T17:16:00,normal
txn-01200,customer-0432,device-1255,198.51.100.147,card-0829,address-0147,108.49,2025-01-29T17:31:00,normal
txn-01554,customer-0057,device-1326,198.51.100.24,card-0749,address-1095,26.12,2025-01-29T18:36:00,normal
txn-02901,customer-0507,device-0406,198.51.100.231,card-0369,address-0930,43.4,2025-01-29T19:00:00,normal
txn-01559,customer-0087,device-0897,198.51.100.189,card-0389,address-0287,117.95,2025-01-29T19:10:00,normal
txn-00622,customer-0803,device-0316,198.51.100.190,card-0798,address-0649,60.73,2025-01-29T20:23:00,normal
txn-01061,customer-0303,device-0296,198.51.100.77,card-1388,address-1494,73.82,2025-01-29T20:32:00,normal
txn-00082,customer-0095,device-0868,198.51.100.213,card-0567,address-0091,56.38,2025-01-29T20:48:00,normal
txn-00892,customer-0407,device-0254,198.51.100.175,card-0063,address-0496,62.16,2025-01-29T22:02:00,normal
txn-00402,customer-0045,device-0793,198.51.100.96,card-0520,address-1531,30.28,2025-01-29T22:19:00,normal
txn-01963,customer-0776,device-0328,198.51.100.6,card-0058,address-1106,62.72,2025-01-29T22:20:00,normal
txn-00835,customer-0172,device-0182,198.51.100.211,card-1452,address-1373,43.7,2025-01-29T22:53:00,normal
txn-02769,customer-0150,device-0045,198.51.100.48,card-0291,address-1525,31.95,2025-01-29T22:53:00,normal
txn-01978,customer-0511,device-0868,198.51.100.113,card-1412,address-1003,82.76,2025-01-29T23:11:00,normal
txn-01992,customer-0517,device-0944,198.51.100.195,card-0922,address-1367,72.99,2025-01-29T23:11:00,normal
txn-02704,customer-0356,device-0590,198.51.100.181,card-1222,address-0590,86.96,2025-01-29T23:39:00,normal
txn-01263,customer-0795,device-1037,198.51.100.98,card-1503,address-0380,63.45,2025-01-30T00:53:00,normal
txn-02621,customer-0024,device-1187,198.51.100.222,card-0212,address-0228,70.66,2025-01-30T01:17:00,normal
txn-02045,customer-0841,device-0812,198.51.100.29,card-1782,address-0569,26.19,2025-01-30T01:20:00,normal
txn-00270,customer-0843,device-0761,198.51.100.28,card-1383,address-0479,48.67,2025-01-30T01:27:00,normal
txn-02174,customer-0075,device-1384,198.51.100.192,card-0946,address-0781,49.34,2025-01-30T01:48:00,normal
txn-00833,customer-0227,device-1159,198.51.100.27,card-1017,address-0289,23.27,2025-01-30T02:39:00,normal
txn-01217,customer-0537,device-1310,198.51.100.137,card-0635,address-0712,28.85,2025-01-30T02:49:00,normal
txn-01584,customer-0147,device-0555,198.51.100.134,card-0923,address-0844,46.53,2025-01-30T02:51:00,normal
txn-00019,customer-0277,device-1141,198.51.100.57,card-1403,address-0665,24.77,2025-01-30T03:03:00,normal
txn-02210,customer-0210,device-0078,198.51.100.61,card-1486,address-1225,44.68,2025-01-30T05:16:00,normal
txn-00023,customer-0406,device-0940,198.51.100.37,card-0543,address-0286,46.71,2025-01-30T06:09:00,normal
txn-00747,customer-0698,device-0136,198.51.100.80,card-1431,address-0896,50.47,2025-01-30T06:29:00,normal
txn-00495,customer-0698,device-0542,198.51.100.157,card-0992,address-0394,120.31,2025-01-30T06:39:00,normal
txn-00978,customer-0012,device-0322,198.51.100.130,card-1739,address-0962,9.25,2025-01-30T06:45:00,normal
txn-01103,customer-0527,device-0576,198.51.100.55,card-0308,address-0383,173.72,2025-01-30T06:50:00,normal
txn-01872,customer-0821,device-0580,198.51.100.83,card-1635,address-0114,38.87,2025-01-30T07:01:00,normal
txn-02660,customer-0019,device-1180,198.51.100.2,card-0946,address-0583,64.05,2025-01-30T07:03:00,normal
txn-00796,customer-0961,device-0173,198.51.100.150,card-1201,address-0531,88.64,2025-01-30T08:10:00,normal
txn-00425,customer-0798,device-0751,198.51.100.93,card-0785,address-1162,68.0,2025-01-30T08:41:00,normal
txn-00679,customer-0711,device-0355,198.51.100.143,card-0342,address-1003,82.12,2025-01-30T08:47:00,normal
txn-01080,customer-0180,device-1243,198.51.100.21,card-1724,address-0575,77.68,2025-01-30T09:06:00,normal
txn-00884,customer-0620,device-0183,198.51.100.49,card-0905,address-0433,88.12,2025-01-30T09:07:00,normal
txn-01996,customer-0285,device-0182,198.51.100.222,card-0340,address-1449,89.62,2025-01-30T09:30:00,normal
txn-00798,customer-0925,device-0909,198.51.100.208,card-0264,address-0189,69.61,2025-01-30T09:35:00,normal
txn-00735,customer-0303,device-0112,198.51.100.201,card-1626,address-0491,87.27,2025-01-30T09:47:00,normal
txn-00652,customer-0694,device-0819,198.51.100.193,card-0680,address-0882,92.97,2025-01-30T10:24:00,normal
txn-00651,customer-0171,device-1255,198.51.100.12,card-1154,address-1322,148.68,2025-01-30T10:41:00,normal
txn-01020,customer-0761,device-1150,198.51.100.100,card-0487,address-1047,58.89,2025-01-30T10:49:00,normal
txn-02680,customer-0676,device-0422,198.51.100.178,card-0160,address-0154,37.67,2025-01-30T10:50:00,normal
txn-00962,customer-0680,device-0350,198.51.100.85,card-0733,address-0897,106.05,2025-01-30T10:54:00,normal
txn-01885,customer-0645,device-1075,198.51.100.22,card-0596,address-0959,43.94,2025-01-30T10:56:00,normal
txn-00905,customer-0575,device-1217,198.51.100.156,card-0579,address-0612,50.61,2025-01-30T11:04:00,normal
txn-00198,customer-0231,device-0306,198.51.100.233,card-0545,address-0292,49.4,2025-01-30T11:23:00,normal
txn-01536,customer-0783,device-1160,198.51.100.206,card-0379,address-0228,15.85,2025-01-30T11:41:00,normal
txn-00519,customer-0470,device-0527,198.51.100.184,card-0382,address-0029,47.68,2025-01-30T12:06:00,normal
txn-01488,customer-0074,device-0033,198.51.100.37,card-1478,address-0997,14.23,2025-01-30T12:12:00,normal
txn-01905,customer-0493,device-0298,198.51.100.167,card-0496,address-0893,41.69,2025-01-30T12:28:00,normal
txn-01823,customer-0851,device-0267,198.51.100.217,card-1217,address-1405,38.62,2025-01-30T13:04:00,normal
txn-01123,customer-0695,device-0884,198.51.100.134,card-0862,address-0759,67.71,2025-01-30T13:08:00,normal
txn-01359,customer-0730,device-0766,198.51.100.48,card-1746,address-0794,17.09,2025-01-30T13:30:00,normal
txn-02351,customer-0391,device-0335,198.51.100.103,card-0935,address-0171,89.03,2025-01-30T13:43:00,normal
txn-00043,customer-0688,device-0765,198.51.100.113,card-1060,address-0925,41.46,2025-01-30T13:50:00,normal
txn-02053,customer-0690,device-0107,198.51.100.219,card-0662,address-0886,29.14,2025-01-30T14:00:00,normal
txn-01010,customer-0728,device-0365,198.51.100.129,card-1112,address-1422,31.57,2025-01-30T14:04:00,normal
txn-02321,customer-0528,device-0694,198.51.100.152,card-0889,address-0305,59.48,2025-01-30T14:04:00,normal
txn-02431,customer-0244,device-0566,198.51.100.54,card-1197,address-0787,64.52,2025-01-30T14:14:00,normal
txn-02541,customer-0624,device-1072,198.51.100.239,card-1575,address-0700,28.18,2025-01-30T15:29:00,normal
txn-00908,customer-0976,device-0612,198.51.100.49,card-0308,address-1060,72.61,2025-01-30T15:34:00,normal
txn-01045,customer-0304,device-0395,198.51.100.83,card-1053,address-0169,39.96,2025-01-30T15:38:00,normal
txn-01132,customer-0437,device-1199,198.51.100.65,card-0536,address-1098,58.81,2025-01-30T15:41:00,normal
txn-00509,customer-0417,device-0975,198.51.100.123,card-1333,address-0409,46.13,2025-01-30T17:07:00,normal
txn-02863,customer-0802,device-1246,198.51.100.4,card-0255,address-0629,21.83,2025-01-30T17:17:00,normal
txn-01394,customer-0057,device-0715,198.51.100.10,card-0298,address-0067,48.85,2025-01-30T17:33:00,normal
txn-00846,customer-0966,device-0338,198.51.100.156,card-0890,address-0322,61.56,2025-01-30T17:56:00,normal
txn-01683,customer-0128,device-1364,198.51.100.229,card-0590,address-0855,24.84,2025-01-30T18:08:00,normal
txn-01565,customer-0827,device-1367,198.51.100.134,card-0939,address-1389,72.16,2025-01-30T18:10:00,normal
txn-02196,customer-0412,device-0648,198.51.100.4,card-0798,address-0436,29.07,2025-01-30T18:20:00,normal
txn-02315,customer-0469,device-0336,198.51.100.148,card-0282,address-0905,68.91,2025-01-30T19:02:00,normal
txn-00876,customer-0393,device-0995,198.51.100.147,card-1248,address-0969,143.52,2025-01-30T19:12:00,normal
txn-01210,customer-0087,device-0799,198.51.100.80,card-0470,address-0507,139.38,2025-01-30T19:15:00,normal
txn-00911,customer-0027,device-1019,198.51.100.76,card-0532,address-0858,36.6,2025-01-30T19:52:00,normal
txn-01319,customer-0609,device-0050,198.51.100.198,card-0625,address-0347,30.08,2025-01-30T19:52:00,normal
txn-01072,customer-0688,device-0481,198.51.100.26,card-0584,address-1269,60.95,2025-01-30T19:57:00,normal
txn-00485,customer-0272,device-1185,198.51.100.148,card-0467,address-1478,27.34,2025-01-30T20:04:00,normal
txn-01645,customer-0352,device-1324,198.51.100.202,card-0669,address-0996,22.41,2025-01-30T20:15:00,normal
txn-02491,customer-0797,device-0301,198.51.100.82,card-0303,address-0800,44.3,2025-01-30T20:22:00,normal
txn-02977,customer-0271,device-1181,198.51.100.121,card-0772,address-0597,101.64,2025-01-30T20:34:00,normal
txn-00119,customer-0152,device-0012,198.51.100.229,card-1538,address-1578,93.96,2025-01-30T20:35:00,normal
txn-00364,customer-0318,device-1357,198.51.100.101,card-0265,address-1219,58.04,2025-01-30T20:35:00,normal
txn-00813,customer-0254,device-0494,198.51.100.69,card-1093,address-1510,114.5,2025-01-30T21:28:00,normal
txn-02458,customer-0551,device-1195,198.51.100.28,card-1480,address-1528,52.23,2025-01-30T21:57:00,normal
txn-02355,customer-0578,device-1327,198.51.100.211,card-1048,address-1239,98.27,2025-01-30T21:57:00,normal
txn-00318,customer-0580,device-0821,198.51.100.18,card-0291,address-1518,36.54,2025-01-30T21:59:00,normal
txn-02836,customer-0491,device-0251,198.51.100.169,card-0158,address-0157,36.79,2025-01-30T22:15:00,normal
txn-01764,customer-0472,device-0866,198.51.100.146,card-1055,address-0863,15.78,2025-01-30T22:27:00,normal
txn-02337,customer-0213,device-0241,198.51.100.47,card-1766,address-1227,61.89,2025-01-30T23:20:00,normal
txn-00646,customer-0259,device-0316,198.51.100.184,card-0867,address-0773,37.44,2025-01-30T23:26:00,normal
txn-01269,customer-0536,device-0137,198.51.100.12,card-1711,address-0266,27.71,2025-01-30T23:41:00,normal
txn-02309,customer-0835,device-0327,198.51.100.6,card-1123,address-0804,63.27,2025-01-31T00:04:00,normal
txn-01074,customer-0632,device-0627,198.51.100.178,card-1197,address-0313,19.42,2025-01-31T00:15:00,normal
txn-02153,customer-0299,device-1074,198.51.100.18,card-0932,address-0118,45.31,2025-01-31T00:25:00,normal
txn-02851,customer-0054,device-0625,198.51.100.9,card-1110,address-1563,31.3,2025-01-31T01:20:00,normal
txn-00910,customer-0414,device-0655,198.51.100.175,card-0287,address-1478,182.38,2025-01-31T01:28:00,normal
txn-02864,customer-0583,device-0658,198.51.100.215,card-0542,address-0367,69.61,2025-01-31T01:44:00,normal
txn-00855,customer-0501,device-0543,198.51.100.24,card-1315,address-1115,112.54,2025-01-31T02:01:00,normal
txn-01745,customer-0079,device-1065,198.51.100.197,card-1009,address-0955,24.46,2025-01-31T02:04:00,normal
txn-00197,customer-0604,device-0406,198.51.100.109,card-0236,address-1116,25.17,2025-01-31T02:11:00,normal
txn-00548,customer-0988,device-1105,198.51.100.35,card-1339,address-0713,39.17,2025-01-31T02:51:00,normal
txn-00372,customer-0039,device-0690,198.51.100.225,card-1570,address-1266,61.79,2025-01-31T03:00:00,normal
txn-02949,customer-0254,device-0871,198.51.100.30,card-0361,address-0952,39.59,2025-01-31T03:32:00,normal
txn-01485,customer-0217,device-0356,198.51.100.122,card-0285,address-0386,51.73,2025-01-31T03:36:00,normal
txn-01468,customer-0178,device-1372,198.51.100.20,card-1515,address-1458,57.77,2025-01-31T03:44:00,normal
txn-00282,customer-0094,device-0435,198.51.100.165,card-1310,address-1223,68.74,2025-01-31T03:55:00,normal
txn-02716,customer-0264,device-0997,198.51.100.65,card-0747,address-0940,11.42,2025-01-31T04:37:00,normal
